OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS CA 15-3,VIDAS CA 15-3,3,,131.67,0 %,30429,395.01,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API 20 NE   25STRIPS+25MEDIA,"API 20 NE   25STRIPS+25MEDIA

",5,,73.02,0 %,20050,365.1,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API 20 E (X100),"API 20 E (X100)
",14,,156.68,0 %,"20160
",2193.52,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS CA 19-9     30 TESTS,"VIDAS CA 19-9     30 TESTS
",3,,131.67,0 %,30427,395.01,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VP1 VP2 REAGENTS,VP1 VP2 REAGENTS,5,,17.67,0 %,"70422

",88.35,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,NIT1 NIT2 REAGENTS,"NIT1 NIT2 REAGENTS
",5,,17.67,0 %,"
70442",88.35,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,JAMES  2AMP,"JAMES           2AMP
",5,,9.74,0 %,"70542
",48.7,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS AFP  60 TESTS,VIDAS AFP 60 TESTS,5,,151,0 %,"30413
",755,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ZYM A                                                                                ,ZYM A                                                                                ,3,,8.99,0 %,"70494
",26.97,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ZYM B                                                                                 ,ZYM B                                                                                 ,3,,8.99,0 %,"70493
",26.97,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ZN (ZINC POWDER)     2X10G,ZN(ZINC POWDER) 2X10G ,2,,9.74,0 %,"70380
",19.48,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,THERMAL PRINTER PAPER,,2,,2437.33333,0 %,99091,4874.67,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,SALINE SOLUTION,SALINE SOLUTION 3X500ML,3,,13.36,0 %,V1204,40.08,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,AST-YS05 TEST KIT 20 CARDS,AST-YS05 TEST KIT 20 CARDS,5,,73.35,0 %,411945,366.75,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,YST TEST KIT VTK2   20CARDS,"YST TEST KIT VTK2   20CARDS
",5,,73.35,0 %,21343,366.75,,Taxable,False
PO-000314,Unfulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/29/2019 1:16:12 PM,"TERMS:

PAYMENT: 50 % IN ADVANCE, 50 % WITHIN 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,MINIVIDAS BARCODE SCANNER,,1,,0,0 %,419411,0,,Taxable,False
PO-000315,Unfulfilled,Unpaid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/31/2019 1:01:33 PM,"Terms: 

payment: 100% advanced payment.

Delivery: within 14 days of pay,ment confirmation.

Terms of delivery: CIP Lagos airport.




Vivian Opara. 
supply chain manager.",,,,0,,,,,,No Tax,0,0,False,,,False,True,FREIGHT CHARGES,,1,,250,0 %,,250,,Taxable,False
PO-000315,Unfulfilled,Unpaid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/31/2019 1:01:33 PM,"Terms: 

payment: 100% advanced payment.

Delivery: within 14 days of pay,ment confirmation.

Terms of delivery: CIP Lagos airport.




Vivian Opara. 
supply chain manager.",,,,0,,,,,,No Tax,0,0,False,,,False,True,PCR Tubes,PCR tubes ,10,,140,0 %,265,1400,,Taxable,False
PO-000316,Fulfilled,Unpaid,"SunShine Medical Equipment Co., Ltd.",Eva,+86 15850644003,"Flat C9/F WINNING HOUSE 72-74 
WING LOK STREET",SHEUNG WAN,,HONG KONG,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,2/1/2019 9:14:27 AM,,,,,0,,,,,,No Tax,0,0,False,,,False,True,HAND GLOVES,"HAND GLOVES, POWDER FREE (PACKETS)",100,,1000,0 %,,100000,,Taxable,False
PO-000317,Unfulfilled,Unpaid,SKYLA (LITE ON TECHNOLOGY CORP),Andy Tsoa,|+888-3-612-1288 ext.5858,"8, Dusing Road,Hsinchu Science Park, "," Hsinchu 30078,",,,Taiwan. R.O.C,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,2/6/2019 11:32:56 AM,"ERMS:

PAYMENT: 100% PAYMENT IN ADVANCE.

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT

SHIPMENT: CIP LAGOS AIRPORT






VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,SKYLA GENERAL BIOCHEMISTRY PANEL,BIOCHEMISTRY PANEL HBP01-C101,20,,12.7,0 %,HBP01-C101,254,,Taxable,False
PO-000317,Unfulfilled,Unpaid,SKYLA (LITE ON TECHNOLOGY CORP),Andy Tsoa,|+888-3-612-1288 ext.5858,"8, Dusing Road,Hsinchu Science Park, "," Hsinchu 30078,",,,Taiwan. R.O.C,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,2/6/2019 11:32:56 AM,"ERMS:

PAYMENT: 100% PAYMENT IN ADVANCE.

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT

SHIPMENT: CIP LAGOS AIRPORT






VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,SKYLA LIVER PANEL,LIVER PANEL HBP01-C110,20,,9.4,0 %,HBP01-C103,188,,Taxable,False
PO-000317,Unfulfilled,Unpaid,SKYLA (LITE ON TECHNOLOGY CORP),Andy Tsoa,|+888-3-612-1288 ext.5858,"8, Dusing Road,Hsinchu Science Park, "," Hsinchu 30078,",,,Taiwan. R.O.C,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,2/6/2019 11:32:56 AM,"ERMS:

PAYMENT: 100% PAYMENT IN ADVANCE.

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT

SHIPMENT: CIP LAGOS AIRPORT






VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,SKYLA LIPID PANEL,LIPID PANEL,20,,8.5,0 %,HBP01-C110,170,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ALT/GPT, 8X25 ML ","ALT/GPT, ALSL 0250,8x25 ml",5,,23.74,0 %,ALSL-0250,118.7,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ALP DEA SL, 4 X 25 ML ",PASL-0230,15,,12.25,0 %,PASL 0230,183.75,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"DIRECT BILIRUBIN, 8 X 25 ML ","Direct Bilirubin, BIDI 0250, 8 x 25 ml",10,,21.85,0 %,BIDI-0250,218.5,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"TOTAL BILIRUBIN, 8 X 25 ML   ","Total Bilirubin, BITO-0250, 8 x 25 ml  ",10,packs,21.77,0 %,BITO-0250,217.7,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"GLUCOSE PAP SL, 12X20 ML ","Glucose PAP SL, GPSL 0250, 12X20 ML",15,,13.79,0 %,GPSL 0250,206.85,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"GLUCOSE PAP SL + STD, 6X100 ML ","Glucose PAP SL, GPSL-0507, 6X100 ML",10,,8.86,0 %,GPSL-0507,88.6,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"TOTAL PROTEIN PLUS, 2X125 ML ","TOTAL PROTEIN PLUS, PROB-0600, 2X125 ML",10,,6.3,0 %,PROB-0600,63,,Taxable,False
PO-000318,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,2/6/2019 11:50:25 AM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"LDL CHOLESTEROL DIRECT SL 2G, 1X80 ML ","LDL CHOLESTEROL DIRECT SL 2G, LDLL-0380, 1X80 ML",2,,71.03,0 %,LDLL-0380,142.06,,Taxable,False
