"OrderNumber","InventoryStatus","PaymentStatus","Vendor","ContactName","Phone","VendorAddress1","VendorAddress2","VendorCity","VendorState","VendorCountry","VendorPostalCode","VendorAddressRemarks","ShipToCompanyName","ShipToAddress1","ShipToAddress2","ShipToCity","ShipToState","ShipToCountry","ShipToPostalCode","ShipToAddressRemarks","CurrencyCode","ExchangeRate","NonVendorCost","OrderDate","OrderRemarks","Freight","DueDate","DatePaid","AmountPaid","RequestedShipDate","VendorOrderNumber","Location","PaymentTerms","PaymentMethod","TaxingScheme","Tax1Rate","Tax2Rate","CalculateTax2OnTax1","Tax1Name","Tax2Name","Tax1OnShipping","Tax2OnShipping","ItemName","ItemDescription","ItemQuantity","ItemQuantityUoM","ItemUnitPrice","ItemDiscount","VendorItemCode","ItemSubtotal","ItemSerials","SpecialTaxRate","IsCancelled"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Diluent","Atellica IMT Diluent
","1.0000","","0.00000","0 %","11099305
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Diluent","Atellica IMT Diluent
","1.0000","","0.00000","0 %","11099305
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Diluent","Atellica IMT Diluent
","1.0000","","0.00000","0 %","11099305
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Na K CI","Atellica IMT Na K CI
","2.0000","","0.00000","0 %","11099315
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Na K CI","Atellica IMT Na K CI
","2.0000","","0.00000","0 %","11099315
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Na K CI","Atellica IMT Na K CI
","2.0000","","0.00000","0 %","11099315
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Standard A","Atellica IMT Standard A
","1.0000","","0.00000","0 %","11099304
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Standard A","Atellica IMT Standard A
","1.0000","","0.00000","0 %","11099304
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Standard A","Atellica IMT Standard A
","1.0000","","0.00000","0 %","11099304
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Standard B + Salt Bridge","Atellica IMT Standard B + Salt Bridge
","2.0000","","0.00000","0 %","11099306
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Standard B + Salt Bridge","Atellica IMT Standard B + Salt Bridge
","2.0000","","0.00000","0 %","11099306
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica IMT Standard B + Salt Bridge","Atellica IMT Standard B + Salt Bridge
","2.0000","","0.00000","0 %","11099306
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH LC","Atellica CH LC
","2.0000","","0.00000","0 %","11099307
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH LC","Atellica CH LC
","2.0000","","0.00000","0 %","11099307
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH LC","Atellica CH LC
","2.0000","","0.00000","0 %","11099307
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH WBA","Atellica CH WBA
","2.0000","","0.00000","0 %","11099308
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH WBA","Atellica CH WBA
","2.0000","","0.00000","0 %","11099308
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH WBA","Atellica CH WBA
","2.0000","","0.00000","0 %","11099308
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC4","Atellica CH RPC4
","2.0000","","0.00000","0 %","11099309
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC4","Atellica CH RPC4
","2.0000","","0.00000","0 %","11099309
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC4","Atellica CH RPC4
","2.0000","","0.00000","0 %","11099309
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC1","Atellica CH RPC1
","2.0000","","0.00000","0 %","11099312
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC1","Atellica CH RPC1
","2.0000","","0.00000","0 %","11099312
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC1","Atellica CH RPC1
","2.0000","","0.00000","0 %","11099312
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC2","Atellica CH RPC2
","2.0000","","0.00000","0 %","11099313
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC2","Atellica CH RPC2
","2.0000","","0.00000","0 %","11099313
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Atellica CH RPC2","Atellica CH RPC2
","2.0000","","0.00000","0 %","11099313
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Tube Top Sample Cup 1ml","Tube Top Sample Cup 1ml(1000pcs)
","1.0000","","0.00000","0 %","11069061
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Tube Top Sample Cup 1ml","Tube Top Sample Cup 1ml(1000pcs)
","1.0000","","0.00000","0 %","11069061
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Tube Top Sample Cup 1ml","Tube Top Sample Cup 1ml(1000pcs)
","1.0000","","0.00000","0 %","11069061
","0.00000","","Taxable","False"
"PO-000307","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 12:05:34 PM","Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Tube Top Sample Cup 2ml","Tube Top Sample Cup 2ml(1000pcs)
","1.0000","","0.00000","0 %","11069062
","0.00000","","Taxable","False"
"PO-000306","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 11:50:03 AM","Terms:

payment: free of charge order.

For installation start up reagents.






Vivian Opara
Supply Chain Manager.","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Tube Top Sample Cup 2ml","Tube Top Sample Cup 2ml(1000pcs)
","1.0000","","0.00000","0 %","11069062
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","Tube Top Sample Cup 2ml","Tube Top Sample Cup 2ml(1000pcs)
","1.0000","","0.00000","0 %","11069062
","0.00000","","Taxable","False"
"PO-000305","Unfulfilled","Unpaid","Simens healthcare LLC","Ahmed Raees Arakkal","Phone: +9714 3660206-","Building 71,","Dubai Healthcare city.","P.O.Box 125936.","","Dubai U.A.E","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","1/11/2019 10:41:54 AM","Terms:

payment: Free of charge order.

for installation start up kits.





Vivian Opara.

Supply chain Manager","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","IM Acid & Base","IM Acid & Base
","1.0000","","0.00000","0 %","11098500
","0.00000","","Taxable","False"
